Team,Season Start Year,Game Number,Outcome,Win Odds,Lose Odds
Phoenix Suns,2019,19,true,-169,+142
Phoenix Suns,2019,20,false,-123,+104
Phoenix Suns,2019,21,true,+152,-182
Phoenix Suns,2019,22,false,+534,-769
Phoenix Suns,2019,23,true,-159,+135
Phoenix Suns,2019,24,false,-303,+245
Phoenix Suns,2019,25,false,+108,-128
Phoenix Suns,2019,26,false,+117,-137
Phoenix Suns,2019,27,false,+823,-1429
Phoenix Suns,2019,28,false,+127,-152
Phoenix Suns,2019,29,false,+336,-435
Phoenix Suns,2019,30,false,+119,-141
Phoenix Suns,2019,31,false,-167,+140
Phoenix Suns,2019,32,true,+122,-145
Phoenix Suns,2019,33,true,+148,-175
Phoenix Suns,2019,34,false,+493,-667
Phoenix Suns,2019,35,true,-294,+239
Phoenix Suns,2019,36,false,-270,+219
Phoenix Suns,2019,37,false,-263,+215
Phoenix Suns,2019,38,true,-182,+154
Phoenix Suns,2019,39,true,-385,+303
Phoenix Suns,2019,40,false,-133,+112
Phoenix Suns,2019,41,true,-132,+110
Phoenix Suns,2019,42,true,+156,-185
Phoenix Suns,2019,43,false,-189,+161
Phoenix Suns,2019,44,false,+100,-118
Phoenix Suns,2019,45,true,+167,-200
Phoenix Suns,2019,46,false,+112,-133
Phoenix Suns,2019,47,true,+233,-286
Phoenix Suns,2019,48,false,-106,-112
Phoenix Suns,2019,49,false,+618,-909
Phoenix Suns,2019,50,false,+114,-135
Phoenix Suns,2019,51,false,-147,+124
Phoenix Suns,2019,52,true,+114,-135
Phoenix Suns,2019,53,false,+135,-159
Phoenix Suns,2019,54,false,+667,-1000
Phoenix Suns,2019,55,true,-278,+229
Phoenix Suns,2019,56,false,+284,-357
Phoenix Suns,2019,57,true,-152,+127
Phoenix Suns,2019,58,true,+296,-370
Phoenix Suns,2019,59,false,+264,-333
Phoenix Suns,2019,60,false,-417,+328
Phoenix Suns,2019,61,false,-500,+395
Phoenix Suns,2019,62,false,+139,-164
Phoenix Suns,2019,63,true,+141,-164
Phoenix Suns,2019,64,true,+220,-263
Phoenix Suns,2019,65,false,+198,-238
Phoenix Suns,2019,66,true,-303,+254
Phoenix Suns,2019,67,true,+208,-244
Phoenix Suns,2019,68,true,+318,-385
Phoenix Suns,2019,69,true,+102,-119
Phoenix Suns,2019,70,true,-167,+144
Phoenix Suns,2019,71,true,-357,+287
Phoenix Suns,2019,72,true,-476,+384
Phoenix Suns,2019,73,true,-370,+304
Phoenix Suns,2020,1,true,-118,+100
Phoenix Suns,2020,2,false,-159,+134
Phoenix Suns,2020,3,true,-154,+129
Phoenix Suns,2020,4,true,-128,+110
Phoenix Suns,2020,5,true,+145,-167
Phoenix Suns,2020,6,true,+137,-161
Phoenix Suns,2020,7,false,+133,-156
Phoenix Suns,2020,8,true,-152,+127
Phoenix Suns,2020,9,false,-323,+261
Phoenix Suns,2020,10,true,+125,-149
Phoenix Suns,2020,11,false,-256,+210
Phoenix Suns,2020,12,false,-217,+183
Phoenix Suns,2020,13,true,-227,+194
Phoenix Suns,2020,14,false,-114,-102
Phoenix Suns,2020,15,false,+119,-139
Phoenix Suns,2020,16,false,-345,+276
Phoenix Suns,2020,17,true,-125,+106
Phoenix Suns,2020,18,true,-103,-114
Phoenix Suns,2020,19,true,+112,-132
Phoenix Suns,2020,20,false,-143,+125
Phoenix Suns,2020,21,true,-345,+283
Phoenix Suns,2020,22,true,-139,+120
Phoenix Suns,2020,23,true,-227,+191
Phoenix Suns,2020,24,true,+144,-164
Phoenix Suns,2020,25,true,-116,-101
Phoenix Suns,2020,26,true,-714,+514
Phoenix Suns,2020,27,false,-333,+268
Phoenix Suns,2020,28,true,-161,+138
Phoenix Suns,2020,29,true,-256,+215
Phoenix Suns,2020,30,true,-244,+206
Phoenix Suns,2020,31,false,-435,+338
Phoenix Suns,2020,32,true,-256,+217
Phoenix Suns,2020,33,true,-556,+424
Phoenix Suns,2020,34,true,-111,-104
Phoenix Suns,2020,35,true,-833,+598
Phoenix Suns,2020,36,true,-192,+163
Phoenix Suns,2020,37,false,-294,+239
Phoenix Suns,2020,38,true,-312,+254
Phoenix Suns,2020,39,false,-625,+479
Phoenix Suns,2020,40,true,-667,+478
Phoenix Suns,2020,41,true,-500,+401
Phoenix Suns,2020,42,true,-128,+108
Phoenix Suns,2020,43,false,-476,+366
Phoenix Suns,2020,44,true,-159,+138
Phoenix Suns,2020,45,true,-250,+211
Phoenix Suns,2020,46,true,-227,+191
Phoenix Suns,2020,47,true,-345,+279
Phoenix Suns,2020,48,true,-1250,+760
Phoenix Suns,2020,49,true,-1111,+733
Phoenix Suns,2020,50,true,+117,-137
Phoenix Suns,2020,51,false,+193,-227
Phoenix Suns,2020,52,true,-1111,+719
Phoenix Suns,2020,53,true,-909,+610
Phoenix Suns,2020,54,true,-167,+143
Phoenix Suns,2020,55,true,-909,+614
Phoenix Suns,2020,56,false,-769,+548
Phoenix Suns,2020,57,true,+124,-143
Phoenix Suns,2020,58,true,-145,+124
Phoenix Suns,2020,59,false,-141,+131
Phoenix Suns,2020,60,false,-101,-115
Phoenix Suns,2020,61,true,-143,+122
Phoenix Suns,2020,62,true,-182,+156
Phoenix Suns,2020,63,true,-164,+143
Phoenix Suns,2020,64,true,-1429,+814
Phoenix Suns,2020,65,true,-833,+591
Phoenix Suns,2020,66,false,-111,-105
Phoenix Suns,2020,67,true,-270,+225
Phoenix Suns,2020,68,false,-263,+222
Phoenix Suns,2020,69,false,-189,+161
Phoenix Suns,2020,70,true,-132,+114
Phoenix Suns,2020,71,true,-625,+467
Phoenix Suns,2020,72,true,-143,+123
Phoenix Suns,2021,1,false,-244,+208
Phoenix Suns,2021,2,true,-114,-102
Phoenix Suns,2021,3,false,+129,-147
Phoenix Suns,2021,4,false,-345,+284
Phoenix Suns,2021,5,true,-500,+388
Phoenix Suns,2021,6,true,-526,+413
Phoenix Suns,2021,7,true,-667,+505
Phoenix Suns,2021,8,true,-159,+137
Phoenix Suns,2021,9,true,-159,+136
Phoenix Suns,2021,10,true,-200,+172
Phoenix Suns,2021,11,true,-125,+106
Phoenix Suns,2021,12,true,-385,+304
Phoenix Suns,2021,13,true,-172,+146
Phoenix Suns,2021,14,true,-370,+296
Phoenix Suns,2021,15,true,-370,+301
Phoenix Suns,2021,16,true,-500,+393
Phoenix Suns,2021,17,true,-213,+179
Phoenix Suns,2021,18,true,-303,+246
Phoenix Suns,2021,19,true,-167,+142
Phoenix Suns,2021,20,true,+106,-125
Phoenix Suns,2021,21,true,-152,+131
Phoenix Suns,2021,22,true,-714,+524
Phoenix Suns,2021,23,false,+242,-294
Phoenix Suns,2021,24,true,-303,+248
Phoenix Suns,2021,25,true,-154,+134
Phoenix Suns,2021,26,false,-159,+137
Phoenix Suns,2021,27,true,-115,-101
Phoenix Suns,2021,28,true,-400,+326
Phoenix Suns,2021,29,true,-385,+312
Phoenix Suns,2021,30,true,-286,+238
Phoenix Suns,2021,31,true,-1429,+856
Phoenix Suns,2021,32,false,-244,+202
Phoenix Suns,2021,33,false,-323,+267
Phoenix Suns,2021,34,true,-2000,+1005
Phoenix Suns,2021,35,false,-161,+139
Phoenix Suns,2021,36,true,-127,+110
Phoenix Suns,2021,37,true,-278,+229
Phoenix Suns,2021,38,true,-588,+451
Phoenix Suns,2021,39,false,-455,+372
Phoenix Suns,2021,40,true,-185,+159
Phoenix Suns,2021,41,true,-233,+195
Phoenix Suns,2021,42,true,-769,+548
Phoenix Suns,2021,43,true,-169,+146
Phoenix Suns,2021,44,true,-133,+114
Phoenix Suns,2021,45,true,-1000,+668
Phoenix Suns,2021,46,true,-769,+547
Phoenix Suns,2021,47,true,-110,-105
Phoenix Suns,2021,48,true,-357,+290
Phoenix Suns,2021,49,true,-1000,+687
Phoenix Suns,2021,50,true,-270,+229
Phoenix Suns,2021,51,false,-149,+129
Phoenix Suns,2021,52,true,-345,+281
Phoenix Suns,2021,53,true,-263,+223
Phoenix Suns,2021,54,true,-101,-115
Phoenix Suns,2021,55,true,-149,+129
Phoenix Suns,2021,56,true,-2000,+1083
Phoenix Suns,2021,57,true,-909,+624
Phoenix Suns,2021,58,true,-2000,+1076
Phoenix Suns,2021,59,true,-556,+428
Phoenix Suns,2021,60,false,-244,+206
Phoenix Suns,2021,61,false,+127,-145
Phoenix Suns,2021,62,true,-625,+471
Phoenix Suns,2021,63,true,-244,+206
Phoenix Suns,2021,64,false,+340,-417
Phoenix Suns,2021,65,true,-238,+200
Phoenix Suns,2021,66,true,+148,-172
Phoenix Suns,2021,67,false,-200,+168
Phoenix Suns,2021,68,true,-294,+247
Phoenix Suns,2021,69,true,-185,+160
Phoenix Suns,2021,70,true,-500,+393
Phoenix Suns,2021,71,true,-189,+164
Phoenix Suns,2021,72,true,-333,+270
Phoenix Suns,2021,73,true,+106,-123
Phoenix Suns,2021,74,true,+100,-116
Phoenix Suns,2021,75,true,-196,+172
Phoenix Suns,2021,76,true,-196,+169
Phoenix Suns,2021,77,false,-312,+263
Phoenix Suns,2021,78,false,-1429,+832
Phoenix Suns,2021,79,true,-833,+599
Phoenix Suns,2021,80,false,+247,-303
Phoenix Suns,2021,81,true,+129,-149
Phoenix Suns,2021,82,false,-526,+416
Phoenix Suns,2022,1,true,-182,+150
Phoenix Suns,2022,2,false,-208,+171
Phoenix Suns,2022,3,true,-120,+100
Phoenix Suns,2022,4,true,-125,+104
Phoenix Suns,2022,5,true,-333,+266
Phoenix Suns,2022,6,true,-909,+592
Phoenix Suns,2022,7,true,-172,+145
Phoenix Suns,2022,8,false,-769,+525
Phoenix Suns,2022,9,true,-667,+461
Phoenix Suns,2022,10,false,-127,+106
Phoenix Suns,2022,11,true,+108,-128
Phoenix Suns,2022,12,false,-294,+229
Phoenix Suns,2022,13,false,+118,-139
Phoenix Suns,2022,14,true,+117,-139
Phoenix Suns,2022,15,false,-110,-109
Phoenix Suns,2022,16,true,-233,+191
Phoenix Suns,2022,17,true,-455,+334
Phoenix Suns,2022,18,true,-909,+565
Phoenix Suns,2022,19,true,-244,+200
Phoenix Suns,2022,20,true,-110,-110
Phoenix Suns,2022,21,true,-217,+177
Phoenix Suns,2022,22,false,-667,+457
Phoenix Suns,2022,23,true,-500,+373
Phoenix Suns,2022,24,false,+131,-159
Phoenix Suns,2022,25,false,-130,+110
Phoenix Suns,2022,26,false,-116,-103
Phoenix Suns,2022,27,false,+136,-161
Phoenix Suns,2022,28,false,-263,+216
Phoenix Suns,2022,29,true,-238,+196
Phoenix Suns,2022,30,true,-149,+125
Phoenix Suns,2022,31,true,-667,+449
Phoenix Suns,2022,32,false,-286,+231
Phoenix Suns,2022,33,false,+127,-149
Phoenix Suns,2022,34,false,+149,-179
Phoenix Suns,2022,35,true,+250,-312
Phoenix Suns,2022,36,false,-137,+114
Phoenix Suns,2022,37,false,+110,-132
Phoenix Suns,2022,38,false,+119,-141
Phoenix Suns,2022,39,false,+168,-204
Phoenix Suns,2022,40,false,-104,-116
Phoenix Suns,2022,41,false,+196,-244
Phoenix Suns,2022,42,true,+528,-769
Phoenix Suns,2022,43,false,+735,-1250
Phoenix Suns,2022,44,false,+202,-250
Phoenix Suns,2022,45,false,+514,-714
Phoenix Suns,2022,46,true,+139,-167
Phoenix Suns,2022,47,true,-147,+124
Phoenix Suns,2022,48,true,+276,-357
Phoenix Suns,2022,49,true,-303,+242
Phoenix Suns,2022,50,false,-119,+100
Phoenix Suns,2022,51,true,-217,+175
Phoenix Suns,2022,52,true,-125,+104
Phoenix Suns,2022,53,false,-116,-101
Phoenix Suns,2022,54,true,+355,-455
Phoenix Suns,2022,55,true,-189,+159
Phoenix Suns,2022,56,true,-263,+220
Phoenix Suns,2022,57,false,+252,-312
Phoenix Suns,2022,58,true,+122,-141
Phoenix Suns,2022,59,true,-137,+118
Phoenix Suns,2022,60,false,-103,-115
Phoenix Suns,2022,61,true,-385,+309
Phoenix Suns,2022,62,false,+127,-149
Phoenix Suns,2022,63,true,-500,+384
Phoenix Suns,2022,64,true,-161,+136
Phoenix Suns,2022,65,true,-130,+110
Phoenix Suns,2022,66,true,-909,+522
Phoenix Suns,2022,67,false,-164,+137
Phoenix Suns,2022,68,false,+159,-189
Phoenix Suns,2022,69,false,-101,-118
Phoenix Suns,2022,70,true,-323,+263
Phoenix Suns,2022,71,false,+100,-118
Phoenix Suns,2022,72,false,+100,-119
Phoenix Suns,2022,73,false,+148,-175
Phoenix Suns,2022,74,true,-120,+102
Phoenix Suns,2022,75,true,-200,+170
Phoenix Suns,2022,76,true,-238,+199
Phoenix Suns,2022,77,true,-833,+569
Phoenix Suns,2022,78,true,-217,+177
Phoenix Suns,2022,79,true,-2500,+1172
Phoenix Suns,2022,80,true,-833,+578
Phoenix Suns,2022,81,false,+630,-1000
Phoenix Suns,2022,82,false,+359,-476
Phoenix Suns,2023,1,true,+125,-145
Phoenix Suns,2023,2,false,+199,-238
Phoenix Suns,2023,3,true,-213,+177
Phoenix Suns,2023,4,false,-286,+231
Phoenix Suns,2023,5,false,-526,+393
Phoenix Suns,2023,6,false,+204,-250
Phoenix Suns,2023,7,true,-159,+138
Phoenix Suns,2023,8,true,-111,-105
Phoenix Suns,2023,9,false,-133,+112
Phoenix Suns,2023,10,false,-161,+139
Phoenix Suns,2023,11,true,-172,+152
Phoenix Suns,2023,12,true,-204,+170
Phoenix Suns,2023,13,true,-189,+160
Phoenix Suns,2023,14,true,-769,+527
Phoenix Suns,2023,15,true,-143,+124
Phoenix Suns,2023,16,true,-161,+138
Phoenix Suns,2023,17,true,+169,-196
Phoenix Suns,2023,18,false,-154,+133
Phoenix Suns,2023,19,false,-104,-114
Phoenix Suns,2023,20,true,-435,+329
Phoenix Suns,2023,21,false,+127,-147
Phoenix Suns,2023,22,true,-104,-114
Phoenix Suns,2023,23,false,-189,+160
Phoenix Suns,2023,24,false,-200,+166
Phoenix Suns,2023,25,true,-769,+552
Phoenix Suns,2023,26,false,-294,+234
Phoenix Suns,2023,27,false,+148,-179
Phoenix Suns,2023,28,false,-185,+152
Phoenix Suns,2023,29,true,-149,+127
Phoenix Suns,2023,30,true,-1250,+750
Phoenix Suns,2023,31,true,-222,+181
Phoenix Suns,2023,32,true,-417,+323
Phoenix Suns,2023,33,false,+145,-172
Phoenix Suns,2023,34,true,-141,+120
Phoenix Suns,2023,35,false,-312,+250
Phoenix Suns,2023,36,false,+172,-208
Phoenix Suns,2023,37,true,-118,+100
Phoenix Suns,2023,38,true,-1000,+652
Phoenix Suns,2023,39,true,-172,+145
Phoenix Suns,2023,40,true,+118,-137
Phoenix Suns,2023,41,true,-256,+208
Phoenix Suns,2023,42,true,-208,+173
Phoenix Suns,2023,43,true,-133,+114
Phoenix Suns,2023,44,false,-192,+160
Phoenix Suns,2023,45,false,-122,+104
Phoenix Suns,2023,46,true,+117,-137
Phoenix Suns,2023,47,true,-161,+139
Phoenix Suns,2023,48,false,-149,+129
Phoenix Suns,2023,49,true,-588,+411
Phoenix Suns,2023,50,true,-227,+184
Phoenix Suns,2023,51,true,-208,+174
Phoenix Suns,2023,52,false,-119,+102
Phoenix Suns,2023,53,true,-182,+154
Phoenix Suns,2023,54,true,-1000,+641
Phoenix Suns,2023,55,false,+114,-133
Phoenix Suns,2023,56,false,-143,+122
Phoenix Suns,2023,57,true,-156,+131
Phoenix Suns,2023,58,true,-385,+297
Phoenix Suns,2023,59,false,-417,+320
Phoenix Suns,2023,60,false,+154,-182
Phoenix Suns,2023,61,true,+308,-385
Phoenix Suns,2023,62,true,-556,+407
Phoenix Suns,2023,63,false,+181,-217
Phoenix Suns,2023,64,true,-263,+215
Phoenix Suns,2023,65,false,+185,-233
Phoenix Suns,2023,66,true,-526,+401
Phoenix Suns,2023,67,false,-101,-106
Phoenix Suns,2023,68,true,-417,+324
Phoenix Suns,2023,69,true,-435,+325
Phoenix Suns,2023,70,true,-455,+349
Phoenix Suns,2023,71,false,-714,+507
Phoenix Suns,2023,72,true,+183,-227
Phoenix Suns,2023,73,false,-127,+106
Phoenix Suns,2023,74,true,+100,-118
Phoenix Suns,2023,75,true,-238,+196
Phoenix Suns,2023,76,true,-192,+162
Phoenix Suns,2023,77,false,-227,+185
Phoenix Suns,2023,78,false,-385,+305
Phoenix Suns,2023,79,true,-556,+401
Phoenix Suns,2023,80,true,-189,+159
Phoenix Suns,2023,81,true,+117,-137
Phoenix Suns,2024,1,true,-200,+166
Phoenix Suns,2024,2,false,+102,-123
Phoenix Suns,2024,3,true,+140,-167
Phoenix Suns,2024,4,true,-189,+154
Phoenix Suns,2024,5,true,-182,+152
Phoenix Suns,2024,6,true,-909,+588
Phoenix Suns,2024,7,true,-323,+252
Phoenix Suns,2024,8,true,-200,+166
Phoenix Suns,2024,9,true,+119,-141
Phoenix Suns,2024,10,false,-105,-114
Phoenix Suns,2024,11,true,-208,+170
Phoenix Suns,2024,12,false,+272,-345
Phoenix Suns,2024,13,false,+239,-303
Phoenix Suns,2024,14,false,+234,-294
Phoenix Suns,2024,15,false,+154,-185
Phoenix Suns,2024,16,false,+160,-192
Phoenix Suns,2024,17,true,-143,+120
Phoenix Suns,2024,18,false,-417,+317
Phoenix Suns,2024,19,true,-114,-105
Phoenix Suns,2024,20,true,-286,+229
Phoenix Suns,2024,21,false,-125,+104
Phoenix Suns,2024,22,false,+172,-208
Phoenix Suns,2024,23,false,+110,-132
Phoenix Suns,2024,24,true,-278,+220
Phoenix Suns,2024,25,true,-625,+437
Phoenix Suns,2024,26,false,-244,+199
Phoenix Suns,2024,27,false,-227,+185
Phoenix Suns,2024,28,false,+152,-185
Phoenix Suns,2024,29,true,+114,-135
Phoenix Suns,2024,30,false,-115,-104
Phoenix Suns,2024,31,false,+200,-250
Phoenix Suns,2024,32,false,-222,+181
Phoenix Suns,2024,33,false,+123,-147
Phoenix Suns,2024,34,true,-128,+106
Phoenix Suns,2024,35,false,-200,+166
Phoenix Suns,2024,36,true,-238,+196
Phoenix Suns,2024,37,true,-588,+438
Phoenix Suns,2024,38,true,-278,+225
Phoenix Suns,2024,39,false,-135,+112
Phoenix Suns,2024,40,true,-667,+480
Phoenix Suns,2024,41,true,-112,-109
Phoenix Suns,2024,42,false,+241,-303
Phoenix Suns,2024,43,true,-833,+555
Phoenix Suns,2024,44,true,-1111,+657
Phoenix Suns,2024,45,true,-103,-115
Phoenix Suns,2024,46,false,-115,-103
Phoenix Suns,2024,47,true,-141,+120
Phoenix Suns,2024,48,false,-182,+147
Phoenix Suns,2024,49,false,-208,+171
Phoenix Suns,2024,50,false,+526,-769
Phoenix Suns,2024,51,true,-286,+229
Phoenix Suns,2024,52,false,+209,-256
Phoenix Suns,2024,53,false,+144,-172
Phoenix Suns,2024,54,false,+332,-435
Phoenix Suns,2024,55,false,-143,+121
Phoenix Suns,2024,56,true,-204,+170
Phoenix Suns,2024,57,false,-147,+124
Phoenix Suns,2024,58,false,+214,-263
Phoenix Suns,2024,59,false,-270,+213
Phoenix Suns,2024,60,true,-417,+325
Phoenix Suns,2024,61,false,-101,-118
Phoenix Suns,2024,62,true,+123,-143
Phoenix Suns,2024,63,false,+309,-400
Phoenix Suns,2024,64,true,-270,+221
Phoenix Suns,2024,65,false,+124,-147
Phoenix Suns,2024,66,false,+154,-185
Phoenix Suns,2024,67,true,-130,+108
Phoenix Suns,2024,68,false,+117,-137
Phoenix Suns,2024,69,true,-400,+313
Phoenix Suns,2024,70,true,-217,+179
Phoenix Suns,2024,71,true,+279,-357
Phoenix Suns,2024,72,true,-152,+127
Phoenix Suns,2024,73,false,+165,-200
Phoenix Suns,2024,74,false,+245,-303
Phoenix Suns,2024,75,false,+114,-133
Phoenix Suns,2024,76,false,+213,-270
Phoenix Suns,2024,77,false,+691,-1250
Phoenix Suns,2024,78,false,+318,-435
Phoenix Suns,2024,79,false,+353,-476
Phoenix Suns,2024,80,false,+237,-294
Phoenix Suns,2024,81,true,-204,+172
Phoenix Suns,2024,82,false,+614,-1000
Phoenix Suns,2025,1,true,-161,+140
Phoenix Suns,2025,2,false,+350,-417
Phoenix Suns,2025,3,false,+575,-833
Phoenix Suns,2025,4,false,+104,-125
Phoenix Suns,2025,5,false,+110,-130
Phoenix Suns,2025,6,true,-149,+129
Phoenix Suns,2025,7,true,+179,-222
Phoenix Suns,2025,8,false,+375,-455
Phoenix Suns,2025,9,true,-141,+120
Phoenix Suns,2025,10,true,+154,-185
Phoenix Suns,2025,11,true,-345,+275
Phoenix Suns,2025,12,true,-133,+114
Phoenix Suns,2025,13,true,-164,+140
Phoenix Suns,2025,14,false,-120,+100
Phoenix Suns,2025,15,true,+104,-125
Phoenix Suns,2025,16,true,+154,-185
Phoenix Suns,2025,17,true,-120,+100
Phoenix Suns,2025,18,false,+200,-238
Phoenix Suns,2025,19,true,-182,+154
Phoenix Suns,2025,20,false,+675,-909
Phoenix Suns,2025,21,false,+145,-164
Phoenix Suns,2025,22,true,+198,-227
Phoenix Suns,2025,23,false,+325,-370
Phoenix Suns,2025,24,true,+290,-357
Phoenix Suns,2025,25,false,-118,+100
Phoenix Suns,2025,26,true,+118,-130
Phoenix Suns,2025,27,false,+195,-233
Phoenix Suns,2025,28,true,-149,+134
Phoenix Suns,2025,29,true,-182,+165
Phoenix Suns,2025,30,true,-185,+154
Phoenix Suns,2025,31,true,-455,+359
Phoenix Suns,2025,32,false,+220,-263
Phoenix Suns,2025,33,true,-769,+550
Phoenix Suns,2025,34,true,+340,-400
Phoenix Suns,2025,35,false,+250,-303
Phoenix Suns,2025,36,true,-208,+190
Phoenix Suns,2025,37,true,+102,-120
Phoenix Suns,2025,38,true,-909,+610
Phoenix Suns,2025,39,false,+104,-122
Phoenix Suns,2025,40,false,+225,-270
Phoenix Suns,2025,41,true,-102,-115
Phoenix Suns,2025,42,true,-385,+320
Phoenix Suns,2025,43,true,-141,+122
Phoenix Suns,2025,44,false,-145,+125
Phoenix Suns,2025,45,false,-179,+150
Phoenix Suns,2025,46,true,-312,+280
Phoenix Suns,2025,47,true,+129,-149
Phoenix Suns,2025,48,true,+108,-125
Phoenix Suns,2025,49,false,-147,+129
Phoenix Suns,2025,50,true,-149,+127
Phoenix Suns,2025,51,false,-208,+190
Phoenix Suns,2025,52,false,-135,+120
Phoenix Suns,2025,53,true,-294,+270
Phoenix Suns,2025,54,false,+240,-278
Phoenix Suns,2025,55,false,+240,-278
Phoenix Suns,2025,56,true,-152,+135
Phoenix Suns,2025,57,false,+142,-164
Phoenix Suns,2025,58,false,+175,-200
Phoenix Suns,2025,59,true,+179,-213
Phoenix Suns,2025,60,true,-357,+290
Phoenix Suns,2025,61,false,-588,+459
Phoenix Suns,2025,62,true,-179,+150
Phoenix Suns,2025,63,true,+172,-189
Phoenix Suns,2025,64,true,-127,+114
Phoenix Suns,2025,65,true,-417,+333
Phoenix Suns,2025,66,false,+175,-208
Phoenix Suns,2025,67,false,+320,-400
Phoenix Suns,2025,68,false,+140,-164
Phoenix Suns,2025,69,false,+350,-417
Phoenix Suns,2025,70,false,-556,+450
Phoenix Suns,2025,71,true,+154,-172
Phoenix Suns,2025,72,false,+198,-238
Phoenix Suns,2025,73,true,-1667,+1040
Phoenix Suns,2025,74,true,-588,+520
Phoenix Suns,2025,75,false,+110,-127
Phoenix Suns,2025,76,false,+194,-222
Phoenix Suns,2025,77,true,-588,+475
Phoenix Suns,2025,78,false,+100,-116
Phoenix Suns,2025,79,true,-667,+530
Phoenix Suns,2025,80,false,-133,+120
Phoenix Suns,2025,81,true,+250,-303
Portland Trail Blazers,2016,1,true,-256,+208
Portland Trail Blazers,2016,2,false,+118,-141
Portland Trail Blazers,2016,3,true,-118,+100
Portland Trail Blazers,2016,4,false,+179,-217
Portland Trail Blazers,2016,5,false,-152,+127
Portland Trail Blazers,2016,6,true,-154,+129
Portland Trail Blazers,2016,7,true,-110,-110
Portland Trail Blazers,2016,8,true,-417,+323
Portland Trail Blazers,2016,9,false,+509,-714
Portland Trail Blazers,2016,10,true,-333,+264
Portland Trail Blazers,2016,11,true,-333,+267
Portland Trail Blazers,2016,12,false,-185,+156
Portland Trail Blazers,2016,13,false,+177,-213
Portland Trail Blazers,2016,14,false,-114,-105
Portland Trail Blazers,2016,15,true,-189,+159
Portland Trail Blazers,2016,16,false,+104,-125
Portland Trail Blazers,2016,17,false,+635,-909
Portland Trail Blazers,2016,18,true,-185,+156
Portland Trail Blazers,2016,19,false,+108,-128
Portland Trail Blazers,2016,20,true,-333,+264
Portland Trail Blazers,2016,21,true,-238,+200
Portland Trail Blazers,2016,22,true,+142,-167
Portland Trail Blazers,2016,23,false,+106,-125
Portland Trail Blazers,2016,24,false,-152,+131
Portland Trail Blazers,2016,25,false,-118,-102
Portland Trail Blazers,2016,26,false,+408,-556
Portland Trail Blazers,2016,27,true,-135,+114
Portland Trail Blazers,2016,28,false,+125,-147
Portland Trail Blazers,2016,29,false,+874,-1429
Portland Trail Blazers,2016,30,false,-112,-106
Portland Trail Blazers,2016,31,false,-256,+206
Portland Trail Blazers,2016,32,false,+110,-132
Portland Trail Blazers,2016,33,false,+307,-385
Portland Trail Blazers,2016,34,true,-125,+104
Portland Trail Blazers,2016,35,false,+426,-588
Portland Trail Blazers,2016,36,true,+199,-238
Portland Trail Blazers,2016,37,false,+1393,-3333
Portland Trail Blazers,2016,38,true,-278,+225
Portland Trail Blazers,2016,39,false,-169,+143
Portland Trail Blazers,2016,40,true,-137,+117
Portland Trail Blazers,2016,41,true,+170,-204
Portland Trail Blazers,2016,42,false,-303,+250
Portland Trail Blazers,2016,43,false,+143,-167
Portland Trail Blazers,2016,44,false,+193,-233
Portland Trail Blazers,2016,45,false,-139,+118
Portland Trail Blazers,2016,46,true,+281,-357
Portland Trail Blazers,2016,47,true,-400,+307
Portland Trail Blazers,2016,48,true,-116,-102
Portland Trail Blazers,2016,49,false,+208,-250
Portland Trail Blazers,2016,50,true,-169,+143
Portland Trail Blazers,2016,51,false,-256,+213
Portland Trail Blazers,2016,52,false,+171,-204
Portland Trail Blazers,2016,53,true,-139,+118
Portland Trail Blazers,2016,54,false,-156,+131
Portland Trail Blazers,2016,55,false,-132,+112
Portland Trail Blazers,2016,56,false,+319,-400
Portland Trail Blazers,2016,57,true,-152,+129
Portland Trail Blazers,2016,58,false,+181,-217
Portland Trail Blazers,2016,59,false,+148,-172
Portland Trail Blazers,2016,60,true,-106,-111
Portland Trail Blazers,2016,61,true,-714,+501
Portland Trail Blazers,2016,62,true,+243,-303
Portland Trail Blazers,2016,63,true,-526,+386
Portland Trail Blazers,2016,64,false,-185,+158
Portland Trail Blazers,2016,65,true,-133,+114
Portland Trail Blazers,2016,66,false,+141,-167
Portland Trail Blazers,2016,67,true,+517,-714
Portland Trail Blazers,2016,68,true,+108,-128
Portland Trail Blazers,2016,69,true,+197,-238
Portland Trail Blazers,2016,70,false,-172,+146
Portland Trail Blazers,2016,71,true,-1250,+791
Portland Trail Blazers,2016,72,true,-256,+210
Portland Trail Blazers,2016,73,true,-278,+229
Portland Trail Blazers,2016,74,true,-132,+112
Portland Trail Blazers,2016,75,true,-114,-105
Portland Trail Blazers,2016,76,true,-714,+513
Portland Trail Blazers,2016,77,false,+108,-127
Portland Trail Blazers,2016,78,false,+202,-244
Portland Trail Blazers,2016,79,true,-227,+187
Portland Trail Blazers,2016,80,true,-139,+118
Portland Trail Blazers,2016,81,true,+434,-588
Portland Trail Blazers,2016,82,false,-323,+260
Portland Trail Blazers,2017,1,true,-127,+108
Portland Trail Blazers,2017,2,true,-217,+181
Portland Trail Blazers,2017,3,false,+131,-154
Portland Trail Blazers,2017,4,true,-196,+164
Portland Trail Blazers,2017,5,false,-132,+110
Portland Trail Blazers,2017,6,true,-769,+540
Portland Trail Blazers,2017,7,false,-169,+143
Portland Trail Blazers,2017,8,false,+142,-167
